"gutenberg_id","text"
158,"about of his housekeeper--no message from my father."""
158,""
158,"She pondered, but could think of nothing. After a mutual silence of some"
158,"minutes, Harriet thus began again--"
158,""
158,"""I do so wonder, Miss Woodhouse, that you should not be married, or"
158,"going to be married! so charming as you are!""--"
158,""
158,"Emma laughed, and replied,"
158,""
158,"""My being charming, Harriet, is not quite enough to induce me to marry;"
158,"I must find other people charming--one other person at least. And I"
158,"am not only, not going to be married, at present, but have very little"
158,"intention of ever marrying at all."""
158,""
158,"""Ah!--so you say; but I cannot believe it."""
158,""
158,"""I must see somebody very superior to any one I have seen yet, to be"
158,"tempted; Mr. Elton, you know, (recollecting herself,) is out of the"
158,"question: and I do _not_ wish to see any such person. I would rather not"
158,"be tempted. I cannot really change for the better. If I were to marry, I"
158,"must expect to repent it."""
158,""
158,"""Dear me!--it is so odd to hear a woman talk so!""--"
158,""
158,"""I have none of the usual inducements of women to marry. Were I to fall"
158,"in love, indeed, it would be a different thing! but I never have been in"
158,"love; it is not my way, or my nature; and I do not think I ever shall."
158,"And, without love, I am sure I should be a fool to change such a"
158,"situation as mine. Fortune I do not want; employment I do not want;"
158,"consequence I do not want: I believe few married women are half as much"
158,"mistress of their husband's house as I am of Hartfield; and never, never"
158,"could I expect to be so truly beloved and important; so always first and"
158,"always right in any man's eyes as I am in my father's."""
158,""
158,"""But then, to be an old maid at last, like Miss Bates!"""
158,""
158,"""That is as formidable an image as you could present, Harriet; and if"
158,"I thought I should ever be like Miss Bates! so silly--so satisfied--so"
158,"smiling--so prosing--so undistinguishing and unfastidious--and so apt"
158,"to tell every thing relative to every body about me, I would marry"
158,"to-morrow. But between _us_, I am convinced there never can be any"
158,"likeness, except in being unmarried."""
158,""
158,"""But still, you will be an old maid! and that's so dreadful!"""
158,""
158,"""Never mind, Harriet, I shall not be a poor old maid; and it is poverty"
158,"only which makes celibacy contemptible to a generous public! A single"
158,"woman, with a very narrow income, must be a ridiculous, disagreeable old"
158,"maid! the proper sport of boys and girls, but a single woman, of good"
158,"fortune, is always respectable, and may be as sensible and pleasant"
158,"as any body else. And the distinction is not quite so much against the"
158,"candour and common sense of the world as appears at first; for a very"
158,"narrow income has a tendency to contract the mind, and sour the temper."
158,"Those who can barely live, and who live perforce in a very small, and"
158,"generally very inferior, society, may well be illiberal and cross. This"
158,"does not apply, however, to Miss Bates; she is only too good natured and"
158,"too silly to suit me; but, in general, she is very much to the taste"
158,"of every body, though single and though poor. Poverty certainly has not"
158,"contracted her mind: I really believe, if she had only a shilling in the"
158,"world, she would be very likely to give away sixpence of it; and nobody"
158,"is afraid of her: that is a great charm."""
158,""
158,"""Dear me! but what shall you do? how shall you employ yourself when you"
158,"grow old?"""
158,""
158,"""If I know myself, Harriet, mine is an active, busy mind, with a great"
158,"many independent resources; and I do not perceive why I should be more"
158,"in want of employment at forty or fifty than one-and-twenty. Woman's"
158,"usual occupations of hand and mind will be as open to me then as they"
158,"are now; or with no important variation. If I draw less, I shall read"
158,"more; if I give up music, I shall take to carpet-work. And as for"
158,"objects of interest, objects for the affections, which is in truth the"
158,"great point of inferiority, the want of which is really the great evil"
158,"to be avoided in _not_ marrying, I shall be very well off, with all the"
158,"children of a sister I love so much, to care about. There will be enough"
158,"of them, in all probability, to supply every sort of sensation that"
158,"declining life can need. There will be enough for every hope and every"
158,"fear; and though my attachment to none can equal that of a parent, it"
158,"suits my ideas of comfort better than what is warmer and blinder. My"
158,"nephews and nieces!--I shall often have a niece with me."""
158,""
158,"""Do you know Miss Bates's niece? That is, I know you must have seen her"
158,"a hundred times--but are you acquainted?"""
158,""
158,"""Oh! yes; we are always forced to be acquainted whenever she comes to"
158,"Highbury. By the bye, _that_ is almost enough to put one out of conceit"
158,"with a niece. Heaven forbid! at least, that I should ever bore people"
158,"half so much about all the Knightleys together, as she does about Jane"
158,"Fairfax. One is sick of the very name of Jane Fairfax. Every letter from"
158,"her is read forty times over; her compliments to all friends go round"
158,"and round again; and if she does but send her aunt the pattern of a"
158,"stomacher, or knit a pair of garters for her grandmother, one hears of"
158,"nothing else for a month. I wish Jane Fairfax very well; but she tires"
158,"me to death."""
158,""
158,"They were now approaching the cottage, and all idle topics were"
158,"superseded. Emma was very compassionate; and the distresses of the poor"
158,"were as sure of relief from her personal attention and kindness, her"
158,"counsel and her patience, as from her purse. She understood their ways,"
158,"could allow for their ignorance and their temptations, had no romantic"
158,"expectations of extraordinary virtue from those for whom education had"
158,"done so little; entered into their troubles with ready sympathy, and"
158,"always gave her assistance with as much intelligence as good-will. In"
158,"the present instance, it was sickness and poverty together which she"
158,"came to visit; and after remaining there as long as she could give"
158,"comfort or advice, she quitted the cottage with such an impression of"
158,"the scene as made her say to Harriet, as they walked away,"
158,""
158,"""These are the sights, Harriet, to do one good. How trifling they make"
158,"every thing else appear!--I feel now as if I could think of nothing but"
158,"these poor creatures all the rest of the day; and yet, who can say how"
158,"soon it may all vanish from my mind?"""
158,""
158,"""Very true,"" said Harriet. ""Poor creatures! one can think of nothing"
158,"else."""
158,""
158,"""And really, I do not think the impression will soon be over,"" said"
158,"Emma, as she crossed the low hedge, and tottering footstep which ended"
158,"the narrow, slippery path through the cottage garden, and brought them"
158,"into the lane again. ""I do not think it will,"" stopping to look once"
158,"more at all the outward wretchedness of the place, and recall the still"
158,"greater within."
158,""
158,"""Oh! dear, no,"" said her companion."
158,""
158,"They walked on. The lane made a slight bend; and when that bend was"
158,"passed, Mr. Elton was immediately in sight; and so near as to give Emma"
158,"time only to say farther,"
158,""
158,"""Ah! Harriet, here comes a very sudden trial of our stability in good"
158,"thoughts. Well, (smiling,) I hope it may be allowed that if compassion"
158,"has produced exertion and relief to the sufferers, it has done all that"
158,"is truly important. If we feel for the wretched, enough to do all we can"
158,"for them, the rest is empty sympathy, only distressing to ourselves."""
158,""
158,"Harriet could just answer, ""Oh! dear, yes,"" before the gentleman joined"
158,"them. The wants and sufferings of the poor family, however, were the"
158,"first subject on meeting. He had been going to call on them. His visit"
158,"he would now defer; but they had a very interesting parley about"
158,"what could be done and should be done. Mr. Elton then turned back to"
158,"accompany them."
158,""
158,"""To fall in with each other on such an errand as this,"" thought Emma;"
158,"""to meet in a charitable scheme; this will bring a great increase"
158,"of love on each side. I should not wonder if it were to bring on the"
158,"declaration. It must, if I were not here. I wish I were anywhere else."""
158,""
158,"Anxious to separate herself from them as far as she could, she soon"
158,"afterwards took possession of a narrow footpath, a little raised on one"
158,"side of the lane, leaving them together in the main road. But she had"
158,"not been there two minutes when she found that Harriet's habits of"
158,"dependence and imitation were bringing her up too, and that, in short,"
158,"they would both be soon after her. This would not do; she immediately"
158,"stopped, under pretence of having some alteration to make in the lacing"
158,"of her half-boot, and stooping down in complete occupation of the"
158,"footpath, begged them to have the goodness to walk on, and she would"
158,"follow in half a minute. They did as they were desired; and by the time"
158,"she judged it reasonable to have done with her boot, she had the comfort"
158,"of farther delay in her power, being overtaken by a child from the"
158,"cottage, setting out, according to orders, with her pitcher, to fetch"
158,"broth from Hartfield. To walk by the side of this child, and talk to"
158,"and question her, was the most natural thing in the world, or would have"
158,"been the most natural, had she been acting just then without design;"
158,"and by this means the others were still able to keep ahead, without"
158,"any obligation of waiting for her. She gained on them, however,"
158,"involuntarily: the child's pace was quick, and theirs rather slow;"
158,"and she was the more concerned at it, from their being evidently in"
158,"a conversation which interested them. Mr. Elton was speaking with"
158,"animation, Harriet listening with a very pleased attention; and Emma,"
158,"having sent the child on, was beginning to think how she might draw back"
158,"a little more, when they both looked around, and she was obliged to join"
158,"them."
158,""
158,"Mr. Elton was still talking, still engaged in some interesting detail;"
158,"and Emma experienced some disappointment when she found that he was only"
158,"giving his fair companion an account of the yesterday's party at his"
158,"friend Cole's, and that she was come in herself for the Stilton cheese,"
158,"the north Wiltshire, the butter, the celery, the beet-root, and all the"
158,"dessert."
158,""
158,"""This would soon have led to something better, of course,"" was her"
158,"consoling reflection; ""any thing interests between those who love; and"
158,"any thing will serve as introduction to what is near the heart. If I"
158,"could but have kept longer away!"""
158,""
158,"They now walked on together quietly, till within view of the vicarage"
158,"pales, when a sudden resolution, of at least getting Harriet into the"
158,"house, made her again find something very much amiss about her boot, and"
158,"fall behind to arrange it once more. She then broke the lace off short,"
158,"and dexterously throwing it into a ditch, was presently obliged to"
158,"entreat them to stop, and acknowledged her inability to put herself to"
158,"rights so as to be able to walk home in tolerable comfort."
158,""
158,"""Part of my lace is gone,"" said she, ""and I do not know how I am to"
158,"contrive. I really am a most troublesome companion to you both, but I"
158,"hope I am not often so ill-equipped. Mr. Elton, I must beg leave to stop"
158,"at your house, and ask your housekeeper for a bit of ribband or string,"
158,"or any thing just to keep my boot on."""
158,""
158,"Mr. Elton looked all happiness at this proposition; and nothing could"
158,"exceed his alertness and attention in conducting them into his house and"
158,"endeavouring to make every thing appear to advantage. The room they were"
158,"taken into was the one he chiefly occupied, and looking forwards; behind"
158,"it was another with which it immediately communicated; the door between"
158,"them was open, and Emma passed into it with the housekeeper to receive"
158,"her assistance in the most comfortable manner. She was obliged to leave"
158,"the door ajar as she found it; but she fully intended that Mr. Elton"
158,"should close it. It was not closed, however, it still remained ajar; but"
158,"by engaging the housekeeper in incessant conversation, she hoped to make"
158,"it practicable for him to chuse his own subject in the adjoining"
158,"room. For ten minutes she could hear nothing but herself. It could be"
158,"protracted no longer. She was then obliged to be finished, and make her"
158,"appearance."
158,""
158,"The lovers were standing together at one of the windows. It had a most"
158,"favourable aspect; and, for half a minute, Emma felt the glory of having"
158,"schemed successfully. But it would not do; he had not come to the point."
158,"He had been most agreeable, most delightful; he had told Harriet that"
158,"he had seen them go by, and had purposely followed them; other little"
158,"gallantries and allusions had been dropt, but nothing serious."
158,""
158,"""Cautious, very cautious,"" thought Emma; ""he advances inch by inch, and"
158,"will hazard nothing till he believes himself secure."""
158,""
158,"Still, however, though every thing had not been accomplished by her"
158,"ingenious device, she could not but flatter herself that it had been"
158,"the occasion of much present enjoyment to both, and must be leading them"
158,"forward to the great event."
158,""
158,""
158,""
158,"CHAPTER XI"
158,""
158,""
158,"Mr. Elton must now be left to himself. It was no longer in Emma's power"
158,"to superintend his happiness or quicken his measures. The coming of her"
158,"sister's family was so very near at hand, that first in anticipation,"
158,"and then in reality, it became henceforth her prime object of interest;"
158,"and during the ten days of their stay at Hartfield it was not to be"
158,"expected--she did not herself expect--that any thing beyond occasional,"
158,"fortuitous assistance could be afforded by her to the lovers. They might"
158,"advance rapidly if they would, however; they must advance somehow or"
158,"other whether they would or no. She hardly wished to have more leisure"
158,"for them. There are people, who the more you do for them, the less they"
158,"will do for themselves."
158,""
158,"Mr. and Mrs. John Knightley, from having been longer than usual absent"
158,"from Surry, were exciting of course rather more than the usual interest."
158,"Till this year, every long vacation since their marriage had been"
158,"divided between Hartfield and Donwell Abbey; but all the holidays of"
158,"this autumn had been given to sea-bathing for the children, and it was"
158,"therefore many months since they had been seen in a regular way by their"
158,"Surry connexions, or seen at all by Mr. Woodhouse, who could not be"
158,"induced to get so far as London, even for poor Isabella's sake; and"
158,"who consequently was now most nervously and apprehensively happy in"
158,"forestalling this too short visit."
158,""
158,"He thought much of the evils of the journey for her, and not a little"
158,"of the fatigues of his own horses and coachman who were to bring some"
158,"of the party the last half of the way; but his alarms were needless;"
158,"the sixteen miles being happily accomplished, and Mr. and Mrs. John"
158,"Knightley, their five children, and a competent number of nursery-maids,"
158,"all reaching Hartfield in safety. The bustle and joy of such an arrival,"
158,"the many to be talked to, welcomed, encouraged, and variously dispersed"
158,"and disposed of, produced a noise and confusion which his nerves could"
158,"not have borne under any other cause, nor have endured much longer even"
158,"for this; but the ways of Hartfield and the feelings of her father"
158,"were so respected by Mrs. John Knightley, that in spite of maternal"
158,"solicitude for the immediate enjoyment of her little ones, and for their"
158,"having instantly all the liberty and attendance, all the eating and"
158,"drinking, and sleeping and playing, which they could possibly wish for,"
158,"without the smallest delay, the children were never allowed to be long"
158,"a disturbance to him, either in themselves or in any restless attendance"
158,"on them."
158,""
158,"Mrs. John Knightley was a pretty, elegant little woman, of gentle, quiet"
158,"manners, and a disposition remarkably amiable and affectionate; wrapt"
158,"up in her family; a devoted wife, a doating mother, and so tenderly"
158,"attached to her father and sister that, but for these higher ties, a"
158,"warmer love might have seemed impossible. She could never see a fault"
158,"in any of them. She was not a woman of strong understanding or any"
158,"quickness; and with this resemblance of her father, she inherited also"
158,"much of his constitution; was delicate in her own health, over-careful"
158,"of that of her children, had many fears and many nerves, and was as fond"
158,"of her own Mr. Wingfield in town as her father could be of Mr. Perry."
158,"They were alike too, in a general benevolence of temper, and a strong"
158,"habit of regard for every old acquaintance."
158,""
158,"Mr. John Knightley was a tall, gentleman-like, and very clever man;"
158,"rising in his profession, domestic, and respectable in his private"
158,"character; but with reserved manners which prevented his being generally"
158,"pleasing; and capable of being sometimes out of humour. He was not an"
158,"ill-tempered man, not so often unreasonably cross as to deserve such a"
158,"reproach; but his temper was not his great perfection; and, indeed, with"
158,"such a worshipping wife, it was hardly possible that any natural defects"
158,"in it should not be increased. The extreme sweetness of her temper"
158,"must hurt his. He had all the clearness and quickness of mind which she"
158,"wanted, and he could sometimes act an ungracious, or say a severe thing."
158,""
158,"He was not a great favourite with his fair sister-in-law. Nothing wrong"
158,"in him escaped her. She was quick in feeling the little injuries to"
158,"Isabella, which Isabella never felt herself. Perhaps she might have"
158,"passed over more had his manners been flattering to Isabella's sister,"
158,"but they were only those of a calmly kind brother and friend, without"
158,"praise and without blindness; but hardly any degree of personal"
158,"compliment could have made her regardless of that greatest fault of"
158,"all in her eyes which he sometimes fell into, the want of respectful"
158,"forbearance towards her father. There he had not always the patience"
158,"that could have been wished. Mr. Woodhouse's peculiarities and"
158,"fidgetiness were sometimes provoking him to a rational remonstrance or"
158,"sharp retort equally ill-bestowed. It did not often happen; for Mr. John"
158,"Knightley had really a great regard for his father-in-law, and generally"
158,"a strong sense of what was due to him; but it was too often for Emma's"
158,"charity, especially as there was all the pain of apprehension frequently"
158,"to be endured, though the offence came not. The beginning, however, of"
158,"every visit displayed none but the properest feelings, and this being of"
158,"necessity so short might be hoped to pass away in unsullied cordiality."
158,"They had not been long seated and composed when Mr. Woodhouse, with a"
158,"melancholy shake of the head and a sigh, called his daughter's attention"
158,"to the sad change at Hartfield since she had been there last."
158,""
158,"""Ah, my dear,"" said he, ""poor Miss Taylor--It is a grievous business."""
158,""
158,"""Oh yes, sir,"" cried she with ready sympathy, ""how you must miss her!"
158,"And dear Emma, too!--What a dreadful loss to you both!--I have been so"
158,"grieved for you.--I could not imagine how you could possibly do without"
158,"her.--It is a sad change indeed.--But I hope she is pretty well, sir."""
158,""
158,"""Pretty well, my dear--I hope--pretty well.--I do not know but that the"
158,"place agrees with her tolerably."""
158,""
158,"Mr. John Knightley here asked Emma quietly whether there were any doubts"
158,"of the air of Randalls."
158,""
158,"""Oh! no--none in the least. I never saw Mrs. Weston better in my"
158,"life--never looking so well. Papa is only speaking his own regret."""
158,""
158,"""Very much to the honour of both,"" was the handsome reply."
158,""
158,"""And do you see her, sir, tolerably often?"" asked Isabella in the"
158,"plaintive tone which just suited her father."
158,""
158,"Mr. Woodhouse hesitated.--""Not near so often, my dear, as I could wish."""
158,""
158,"""Oh! papa, we have missed seeing them but one entire day since they"
158,"married. Either in the morning or evening of every day, excepting one,"
158,"have we seen either Mr. Weston or Mrs. Weston, and generally both,"
158,"either at Randalls or here--and as you may suppose, Isabella, most"
158,"frequently here. They are very, very kind in their visits. Mr. Weston"
158,"is really as kind as herself. Papa, if you speak in that melancholy way,"
158,"you will be giving Isabella a false idea of us all. Every body must be"
158,"aware that Miss Taylor must be missed, but every body ought also to be"
158,"assured that Mr. and Mrs. Weston do really prevent our missing her by"
158,"any means to the extent we ourselves anticipated--which is the exact"
158,"truth."""
158,""
158,"""Just as it should be,"" said Mr. John Knightley, ""and just as I hoped"
158,"it was from your letters. Her wish of shewing you attention could not be"
158,"doubted, and his being a disengaged and social man makes it all easy. I"
158,"have been always telling you, my love, that I had no idea of the change"
158,"being so very material to Hartfield as you apprehended; and now you have"
158,"Emma's account, I hope you will be satisfied."""
158,""
158,"""Why, to be sure,"" said Mr. Woodhouse--""yes, certainly--I cannot"
158,"deny that Mrs. Weston, poor Mrs. Weston, does come and see us pretty"
158,"often--but then--she is always obliged to go away again."""
158,""
158,"""It would be very hard upon Mr. Weston if she did not, papa.--You quite"
158,"forget poor Mr. Weston."""
158,""
158,"""I think, indeed,"" said John Knightley pleasantly, ""that Mr. Weston has"
158,"some little claim. You and I, Emma, will venture to take the part of the"
158,"poor husband. I, being a husband, and you not being a wife, the claims"
158,"of the man may very likely strike us with equal force. As for Isabella,"
158,"she has been married long enough to see the convenience of putting all"
158,"the Mr. Westons aside as much as she can."""
158,""
158,"""Me, my love,"" cried his wife, hearing and understanding only in part.--"
158,"""Are you talking about me?--I am sure nobody ought to be, or can be, a"
158,"greater advocate for matrimony than I am; and if it had not been for"
158,"the misery of her leaving Hartfield, I should never have thought of Miss"
158,"Taylor but as the most fortunate woman in the world; and as to slighting"
158,"Mr. Weston, that excellent Mr. Weston, I think there is nothing he does"
158,"not deserve. I believe he is one of the very best-tempered men that ever"
158,"existed. Excepting yourself and your brother, I do not know his equal"
158,"for temper. I shall never forget his flying Henry's kite for him that"
158,"very windy day last Easter--and ever since his particular kindness last"
158,"September twelvemonth in writing that note, at twelve o'clock at night,"
158,"on purpose to assure me that there was no scarlet fever at Cobham, I"
158,"have been convinced there could not be a more feeling heart nor a better"
158,"man in existence.--If any body can deserve him, it must be Miss Taylor."""
158,""
158,"""Where is the young man?"" said John Knightley. ""Has he been here on this"
158,"occasion--or has he not?"""
158,""
158,"""He has not been here yet,"" replied Emma. ""There was a strong"
158,"expectation of his coming soon after the marriage, but it ended in"
158,"nothing; and I have not heard him mentioned lately."""
158,""
158,"""But you should tell them of the letter, my dear,"" said her father."
158,"""He wrote a letter to poor Mrs. Weston, to congratulate her, and a very"
158,"proper, handsome letter it was. She shewed it to me. I thought it very"
158,"well done of him indeed. Whether it was his own idea you know, one"
158,"cannot tell. He is but young, and his uncle, perhaps--"""
158,""
158,"""My dear papa, he is three-and-twenty. You forget how time passes."""
158,""
158,"""Three-and-twenty!--is he indeed?--Well, I could not have thought"
158,"it--and he was but two years old when he lost his poor mother! Well,"
158,"time does fly indeed!--and my memory is very bad. However, it was an"
158,"exceeding good, pretty letter, and gave Mr. and Mrs. Weston a great deal"
158,"of pleasure. I remember it was written from Weymouth, and dated Sept."
158,"28th--and began, 'My dear Madam,' but I forget how it went on; and it"
158,"was signed 'F. C. Weston Churchill.'--I remember that perfectly."""
158,""
158,"""How very pleasing and proper of him!"" cried the good-hearted Mrs. John"
158,"Knightley. ""I have no doubt of his being a most amiable young man. But"
158,"how sad it is that he should not live at home with his father! There is"
158,"something so shocking in a child's being taken away from his parents and"
158,"natural home! I never could comprehend how Mr. Weston could part with"
158,"him. To give up one's child! I really never could think well of any body"
158,"who proposed such a thing to any body else."""
158,""
158,"""Nobody ever did think well of the Churchills, I fancy,"" observed Mr."
158,"John Knightley coolly. ""But you need not imagine Mr. Weston to have felt"
158,"what you would feel in giving up Henry or John. Mr. Weston is rather"
158,"an easy, cheerful-tempered man, than a man of strong feelings; he takes"
158,"things as he finds them, and makes enjoyment of them somehow or other,"
158,"depending, I suspect, much more upon what is called society for his"
158,"comforts, that is, upon the power of eating and drinking, and playing"
158,"whist with his neighbours five times a week, than upon family affection,"
158,"or any thing that home affords."""
158,""
158,"Emma could not like what bordered on a reflection on Mr. Weston, and had"
158,"half a mind to take it up; but she struggled, and let it pass. She"
158,"would keep the peace if possible; and there was something honourable and"
158,"valuable in the strong domestic habits, the all-sufficiency of home to"
158,"himself, whence resulted her brother's disposition to look down on"
158,"the common rate of social intercourse, and those to whom it was"
158,"important.--It had a high claim to forbearance."
158,""
158,""
158,""
158,"CHAPTER XII"
158,""
158,""
158,"Mr. Knightley was to dine with them--rather against the inclination of"
158,"Mr. Woodhouse, who did not like that any one should share with him in"
158,"Isabella's first day. Emma's sense of right however had decided it;"
158,"and besides the consideration of what was due to each brother, she had"
158,"particular pleasure, from the circumstance of the late disagreement"
158,"between Mr. Knightley and herself, in procuring him the proper"
158,"invitation."
158,""
158,"She hoped they might now become friends again. She thought it was time"
158,"to make up. Making-up indeed would not do. _She_ certainly had not been"
158,"in the wrong, and _he_ would never own that he had. Concession must be"
158,"out of the question; but it was time to appear to forget that they had"
158,"ever quarrelled; and she hoped it might rather assist the restoration of"
158,"friendship, that when he came into the room she had one of the children"
158,"with her--the youngest, a nice little girl about eight months old, who"
158,"was now making her first visit to Hartfield, and very happy to be danced"
158,"about in her aunt's arms. It did assist; for though he began with grave"
158,"looks and short questions, he was soon led on to talk of them all in"
158,"the usual way, and to take the child out of her arms with all the"
158,"unceremoniousness of perfect amity. Emma felt they were friends again;"
158,"and the conviction giving her at first great satisfaction, and then"
158,"a little sauciness, she could not help saying, as he was admiring the"
158,"baby,"
158,""
158,"""What a comfort it is, that we think alike about our nephews and nieces."
158,"As to men and women, our opinions are sometimes very different; but with"
158,"regard to these children, I observe we never disagree."""
158,""
158,"""If you were as much guided by nature in your estimate of men and women,"
158,"and as little under the power of fancy and whim in your dealings with"
158,"them, as you are where these children are concerned, we might always"
158,"think alike."""
158,""
158,"""To be sure--our discordancies must always arise from my being in the"
158,"wrong."""
158,""
158,"""Yes,"" said he, smiling--""and reason good. I was sixteen years old when"
158,"you were born."""
158,""
158,"""A material difference then,"" she replied--""and no doubt you were much"
158,"my superior in judgment at that period of our lives; but does not the"
158,"lapse of one-and-twenty years bring our understandings a good deal"
158,"nearer?"""
158,""
158,"""Yes--a good deal _nearer_."""
158,""
158,"""But still, not near enough to give me a chance of being right, if we"
158,"think differently."""
158,""
158,"""I have still the advantage of you by sixteen years' experience, and by"
158,"not being a pretty young woman and a spoiled child. Come, my dear Emma,"
158,"let us be friends, and say no more about it. Tell your aunt, little"
158,"Emma, that she ought to set you a better example than to be renewing old"
158,"grievances, and that if she were not wrong before, she is now."""
158,""
158,"""That's true,"" she cried--""very true. Little Emma, grow up a better"
158,"woman than your aunt. Be infinitely cleverer and not half so conceited."
158,"Now, Mr. Knightley, a word or two more, and I have done. As far as good"
158,"intentions went, we were _both_ right, and I must say that no effects on"
158,"my side of the argument have yet proved wrong. I only want to know that"
158,"Mr. Martin is not very, very bitterly disappointed."""
158,""
158,"""A man cannot be more so,"" was his short, full answer."
158,""
158,"""Ah!--Indeed I am very sorry.--Come, shake hands with me."""
158,""
158,"This had just taken place and with great cordiality, when John Knightley"
158,"made his appearance, and ""How d'ye do, George?"" and ""John, how are"
158,"you?"" succeeded in the true English style, burying under a calmness that"
158,"seemed all but indifference, the real attachment which would have led"
158,"either of them, if requisite, to do every thing for the good of the"
158,"other."
158,""
158,"The evening was quiet and conversable, as Mr. Woodhouse declined cards"
158,"entirely for the sake of comfortable talk with his dear Isabella, and"
158,"the little party made two natural divisions; on one side he and his"
158,"daughter; on the other the two Mr. Knightleys; their subjects totally"
158,"distinct, or very rarely mixing--and Emma only occasionally joining in"
158,"one or the other."
158,""
158,"The brothers talked of their own concerns and pursuits, but principally"
158,"of those of the elder, whose temper was by much the most communicative,"
158,"and who was always the greater talker. As a magistrate, he had generally"
158,"some point of law to consult John about, or, at least, some curious"
158,"anecdote to give; and as a farmer, as keeping in hand the home-farm at"
158,"Donwell, he had to tell what every field was to bear next year, and to"
158,"give all such local information as could not fail of being interesting"
158,"to a brother whose home it had equally been the longest part of his"
158,"life, and whose attachments were strong. The plan of a drain, the change"
158,"of a fence, the felling of a tree, and the destination of every acre for"
158,"wheat, turnips, or spring corn, was entered into with as much equality"
158,"of interest by John, as his cooler manners rendered possible; and if his"
158,"willing brother ever left him any thing to inquire about, his inquiries"
158,"even approached a tone of eagerness."
158,""
158,"While they were thus comfortably occupied, Mr. Woodhouse was enjoying a"
158,"full flow of happy regrets and fearful affection with his daughter."
158,""
158,"""My poor dear Isabella,"" said he, fondly taking her hand, and"
158,"interrupting, for a few moments, her busy labours for some one of her"
158,"five children--""How long it is, how terribly long since you were here!"
158,"And how tired you must be after your journey! You must go to bed early,"
158,"my dear--and I recommend a little gruel to you before you go.--You and"
158,"I will have a nice basin of gruel together. My dear Emma, suppose we all"
158,"have a little gruel."""
158,""
158,"Emma could not suppose any such thing, knowing as she did, that both the"
158,"Mr. Knightleys were as unpersuadable on that article as herself;--and"
158,"two basins only were ordered. After a little more discourse in praise of"
158,"gruel, with some wondering at its not being taken every evening by every"
158,"body, he proceeded to say, with an air of grave reflection,"
158,""
158,"""It was an awkward business, my dear, your spending the autumn at South"
158,"End instead of coming here. I never had much opinion of the sea air."""
158,""
158,"""Mr. Wingfield most strenuously recommended it, sir--or we should not"
158,"have gone. He recommended it for all the children, but particularly for"
158,"the weakness in little Bella's throat,--both sea air and bathing."""
158,""
158,"""Ah! my dear, but Perry had many doubts about the sea doing her any"
158,"good; and as to myself, I have been long perfectly convinced, though"
158,"perhaps I never told you so before, that the sea is very rarely of use"
158,"to any body. I am sure it almost killed me once."""
158,""
158,"""Come, come,"" cried Emma, feeling this to be an unsafe subject, ""I must"
158,"beg you not to talk of the sea. It makes me envious and miserable;--I"
158,"who have never seen it! South End is prohibited, if you please. My dear"
158,"Isabella, I have not heard you make one inquiry about Mr. Perry yet; and"
158,"he never forgets you."""
158,""
158,"""Oh! good Mr. Perry--how is he, sir?"""
158,""
158,"""Why, pretty well; but not quite well. Poor Perry is bilious, and he has"
158,"not time to take care of himself--he tells me he has not time to take"
158,"care of himself--which is very sad--but he is always wanted all round"
158,"the country. I suppose there is not a man in such practice anywhere. But"
158,"then there is not so clever a man any where."""
158,""
158,"""And Mrs. Perry and the children, how are they? do the children grow?"
158,"I have a great regard for Mr. Perry. I hope he will be calling soon. He"
158,"will be so pleased to see my little ones."""
158,""
158,"""I hope he will be here to-morrow, for I have a question or two to ask"
158,"him about myself of some consequence. And, my dear, whenever he comes,"
158,"you had better let him look at little Bella's throat."""
158,""
158,"""Oh! my dear sir, her throat is so much better that I have hardly any"
158,"uneasiness about it. Either bathing has been of the greatest service to"
158,"her, or else it is to be attributed to an excellent embrocation of Mr."
158,"Wingfield's, which we have been applying at times ever since August."""
158,""
158,"""It is not very likely, my dear, that bathing should have been of use"
158,"to her--and if I had known you were wanting an embrocation, I would have"
158,"spoken to--"
158,""
158,"""You seem to me to have forgotten Mrs. and Miss Bates,"" said Emma, ""I"
158,"have not heard one inquiry after them."""
158,""
158,"""Oh! the good Bateses--I am quite ashamed of myself--but you mention"
158,"them in most of your letters. I hope they are quite well. Good old Mrs."
158,"Bates--I will call upon her to-morrow, and take my children.--They"
158,"are always so pleased to see my children.--And that excellent Miss"
158,"Bates!--such thorough worthy people!--How are they, sir?"""
158,""
158,"""Why, pretty well, my dear, upon the whole. But poor Mrs. Bates had a"
158,"bad cold about a month ago."""
158,""
158,"""How sorry I am! But colds were never so prevalent as they have been"
158,"this autumn. Mr. Wingfield told me that he has never known them more"
158,"general or heavy--except when it has been quite an influenza."""
158,""
158,"""That has been a good deal the case, my dear; but not to the degree you"
158,"mention. Perry says that colds have been very general, but not so heavy"
158,"as he has very often known them in November. Perry does not call it"
158,"altogether a sickly season."""
158,""
158,"""No, I do not know that Mr. Wingfield considers it _very_ sickly"
158,"except--"
158,""
158,"""Ah! my poor dear child, the truth is, that in London it is always"
158,"a sickly season. Nobody is healthy in London, nobody can be. It is a"
158,"dreadful thing to have you forced to live there! so far off!--and the"
158,"air so bad!"""
158,""
158,"""No, indeed--_we_ are not at all in a bad air. Our part of London is"
158,"very superior to most others!--You must not confound us with London"
158,"in general, my dear sir. The neighbourhood of Brunswick Square is very"
158,"different from almost all the rest. We are so very airy! I should be"
