"gutenberg_id","text"
271,"John laughed out quite loud. ""Served him right,"" he said."
271,""
271,"""Oh, oh, oh!"" cried the boy as he struggled about among the thorns; ""I"
271,"say, come and help me out."""
271,""
271,"""Thank ye,"" said John, ""I think you are quite in the right place, and"
271,"maybe a little scratching will teach you not to leap a pony over a gate"
271,"that is too high for him,"" and so with that John rode off. ""It may be,"""
271,"said he to himself, ""that young fellow is a liar as well as a cruel one;"
271,"we'll just go home by Farmer Bushby's, Beauty, and then if anybody wants"
271,"to know you and I can tell 'em, ye see."" So we turned off to the right,"
271,"and soon came up to the stack-yard, and within sight of the house. The"
271,"farmer was hurrying out into the road, and his wife was standing at the"
271,"gate, looking very frightened."
271,""
271,"""Have you seen my boy?"" said Mr. Bushby as we came up; ""he went out an"
271,"hour ago on my black pony, and the creature is just come back without a"
271,"rider."""
271,""
271,"""I should think, sir,"" said John, ""he had better be without a rider,"
271,"unless he can be ridden properly."""
271,""
271,"""What do you mean?"" said the farmer."
271,""
271,"""Well, sir, I saw your son whipping, and kicking, and knocking that good"
271,"little pony about shamefully because he would not leap a gate that was"
271,"too high for him. The pony behaved well, sir, and showed no vice; but at"
271,"last he just threw up his heels and tipped the young gentleman into the"
271,"thorn hedge. He wanted me to help him out, but I hope you will excuse"
271,"me, sir, I did not feel inclined to do so. There's no bones broken, sir;"
271,"he'll only get a few scratches. I love horses, and it riles me to see"
271,"them badly used; it is a bad plan to aggravate an animal till he uses"
271,"his heels; the first time is not always the last."""
271,""
271,"During this time the mother began to cry, ""Oh, my poor Bill, I must go"
271,"and meet him; he must be hurt."""
271,""
271,"""You had better go into the house, wife,"" said the farmer; ""Bill wants a"
271,"lesson about this, and I must see that he gets it; this is not the first"
271,"time, nor the second, that he has ill-used that pony, and I shall stop"
271,"it. I am much obliged to you, Manly. Good-evening."""
271,""
271,"So we went on, John chuckling all the way home; then he told James about"
271,"it, who laughed and said, ""Serve him right. I knew that boy at school;"
271,"he took great airs on himself because he was a farmer's son; he used to"
271,"swagger about and bully the little boys. Of course, we elder ones would"
271,"not have any of that nonsense, and let him know that in the school and"
271,"the playground farmers' sons and laborers' sons were all alike. I well"
271,"remember one day, just before afternoon school, I found him at the large"
271,"window catching flies and pulling off their wings. He did not see me and"
271,"I gave him a box on the ears that laid him sprawling on the floor. Well,"
271,"angry as I was, I was almost frightened, he roared and bellowed in such"
271,"a style. The boys rushed in from the playground, and the master ran in"
271,"from the road to see who was being murdered. Of course I said fair and"
271,"square at once what I had done, and why; then I showed the master the"
271,"flies, some crushed and some crawling about helpless, and I showed him"
271,"the wings on the window sill. I never saw him so angry before; but as"
271,"Bill was still howling and whining, like the coward that he was, he did"
271,"not give him any more punishment of that kind, but set him up on a stool"
271,"for the rest of the afternoon, and said that he should not go out to"
271,"play for that week. Then he talked to all the boys very seriously about"
271,"cruelty, and said how hard-hearted and cowardly it was to hurt the"
271,"weak and the helpless; but what stuck in my mind was this, he said that"
271,"cruelty was the devil's own trade-mark, and if we saw any one who took"
271,"pleasure in cruelty we might know who he belonged to, for the devil was"
271,"a murderer from the beginning, and a tormentor to the end. On the other"
271,"hand, where we saw people who loved their neighbors, and were kind to"
271,"man and beast, we might know that was God's mark."""
271,""
271,"""Your master never taught you a truer thing,"" said John; ""there is no"
271,"religion without love, and people may talk as much as they like about"
271,"their religion, but if it does not teach them to be good and kind to man"
271,"and beast it is all a sham--all a sham, James, and it won't stand when"
271,"things come to be turned inside out."""
271,""
271,""
271,""
271,""
271,"14 James Howard"
271,""
271,""
271,"Early one morning in December John had just led me into my box after my"
271,"daily exercise, and was strapping my cloth on and James was coming in"
271,"from the corn chamber with some oats, when the master came into the"
271,"stable. He looked rather serious, and held an open letter in his hand."
271,"John fastened the door of my box, touched his cap, and waited for"
271,"orders."
271,""
271,"""Good-morning, John,"" said the master. ""I want to know if you have any"
271,"complaint to make of James."""
271,""
271,"""Complaint, sir? No, sir."""
271,""
271,"""Is he industrious at his work and respectful to you?"""
271,""
271,"""Yes, sir, always."""
271,""
271,"""You never find he slights his work when your back is turned?"""
271,""
271,"""Never, sir."""
271,""
271,"""That's well; but I must put another question. Have you no reason to"
271,"suspect, when he goes out with the horses to exercise them or to take a"
271,"message, that he stops about talking to his acquaintances, or goes into"
271,"houses where he has no business, leaving the horses outside?"""
271,""
271,"""No, sir, certainly not; and if anybody has been saying that about"
271,"James, I don't believe it, and I don't mean to believe it unless I have"
271,"it fairly proved before witnesses; it's not for me to say who has been"
271,"trying to take away James' character, but I will say this, sir, that a"
271,"steadier, pleasanter, honester, smarter young fellow I never had in this"
271,"stable. I can trust his word and I can trust his work; he is gentle and"
271,"clever with the horses, and I would rather have them in charge with him"
271,"than with half the young fellows I know of in laced hats and liveries;"
271,"and whoever wants a character of James Howard,"" said John, with a"
271,"decided jerk of his head, ""let them come to John Manly."""
271,""
271,"The master stood all this time grave and attentive, but as John finished"
271,"his speech a broad smile spread over his face, and looking kindly"
271,"across at James, who all this time had stood still at the door, he said,"
271,"""James, my lad, set down the oats and come here; I am very glad to find"
271,"that John's opinion of your character agrees so exactly with my own."
271,"John is a cautious man,"" he said, with a droll smile, ""and it is not"
271,"always easy to get his opinion about people, so I thought if I beat the"
271,"bush on this side the birds would fly out, and I should learn what I"
271,"wanted to know quickly; so now we will come to business. I have a letter"
271,"from my brother-in-law, Sir Clifford Williams, of Clifford Hall."
271,"He wants me to find him a trustworthy young groom, about twenty or"
271,"twenty-one, who knows his business. His old coachman, who has lived with"
271,"him thirty years, is getting feeble, and he wants a man to work with him"
271,"and get into his ways, who would be able, when the old man was pensioned"
271,"off, to step into his place. He would have eighteen shillings a week at"
271,"first, a stable suit, a driving suit, a bedroom over the coachhouse, and"
271,"a boy under him. Sir Clifford is a good master, and if you could get the"
271,"place it would be a good start for you. I don't want to part with you,"
271,"and if you left us I know John would lose his right hand."""
271,""
271,"""That I should, sir,"" said John, ""but I would not stand in his light for"
271,"the world."""
271,""
271,"""How old are you, James?"" said master."
271,""
271,"""Nineteen next May, sir."""
271,""
271,"""That's young; what do you think, John?"""
271,""
271,"""Well, sir, it is young; but he is as steady as a man, and is strong,"
271,"and well grown, and though he has not had much experience in driving, he"
271,"has a light firm hand and a quick eye, and he is very careful, and I am"
271,"quite sure no horse of his will be ruined for want of having his feet"
271,"and shoes looked after."""
271,""
271,"""Your word will go the furthest, John,"" said the master, ""for Sir"
271,"Clifford adds in a postscript, 'If I could find a man trained by your"
271,"John I should like him better than any other;' so, James, lad, think it"
271,"over, talk to your mother at dinner-time, and then let me know what you"
271,"wish."""
271,""
271,"In a few days after this conversation it was fully settled that James"
271,"should go to Clifford Hall, in a month or six weeks, as it suited his"
271,"master, and in the meantime he was to get all the practice in driving"
271,"that could be given to him. I never knew the carriage to go out so often"
271,"before; when the mistress did not go out the master drove himself in the"
271,"two-wheeled chaise; but now, whether it was master or the young ladies,"
271,"or only an errand, Ginger and I were put in the carriage and James drove"
271,"us. At the first John rode with him on the box, telling him this and"
271,"that, and after that James drove alone."
271,""
271,"Then it was wonderful what a number of places the master would go to in"
271,"the city on Saturday, and what queer streets we were driven through. He"
271,"was sure to go to the railway station just as the train was coming in,"
271,"and cabs and carriages, carts and omnibuses were all trying to get over"
271,"the bridge together; that bridge wanted good horses and good drivers"
271,"when the railway bell was ringing, for it was narrow, and there was a"
271,"very sharp turn up to the station, where it would not have been at all"
271,"difficult for people to run into each other, if they did not look sharp"
271,"and keep their wits about them."
271,""
271,""
271,""
271,""
271,"15 The Old Hostler"
271,""
271,""
271,"After this it was decided by my master and mistress to pay a visit to"
271,"some friends who lived about forty-six miles from our home, and James"
271,"was to drive them. The first day we traveled thirty-two miles."
271,"There were some long, heavy hills, but James drove so carefully and"
271,"thoughtfully that we were not at all harassed. He never forgot to put on"
271,"the brake as we went downhill, nor to take it off at the right place. He"
271,"kept our feet on the smoothest part of the road, and if the uphill was"
271,"very long, he set the carriage wheels a little across the road, so as"
271,"not to run back, and gave us a breathing. All these little things help a"
271,"horse very much, particularly if he gets kind words into the bargain."
271,""
271,"We stopped once or twice on the road, and just as the sun was going down"
271,"we reached the town where we were to spend the night. We stopped at the"
271,"principal hotel, which was in the market-place; it was a very large one;"
271,"we drove under an archway into a long yard, at the further end of which"
271,"were the stables and coachhouses. Two hostlers came to take us out. The"
271,"head hostler was a pleasant, active little man, with a crooked leg,"
271,"and a yellow striped waistcoat. I never saw a man unbuckle harness so"
271,"quickly as he did, and with a pat and a good word he led me to a long"
271,"stable, with six or eight stalls in it, and two or three horses. The"
271,"other man brought Ginger; James stood by while we were rubbed down and"
271,"cleaned."
271,""
271,"I never was cleaned so lightly and quickly as by that little old man."
271,"When he had done James stepped up and felt me over, as if he thought I"
271,"could not be thoroughly done, but he found my coat as clean and smooth"
271,"as silk."
271,""
271,"""Well,"" he said, ""I thought I was pretty quick, and our John quicker"
271,"still, but you do beat all I ever saw for being quick and thorough at"
271,"the same time."""
271,""
271,"""Practice makes perfect,"" said the crooked little hostler, ""and 'twould"
271,"be a pity if it didn't; forty years' practice, and not perfect! ha, ha!"
271,"that would be a pity; and as to being quick, why, bless you! that is"
271,"only a matter of habit; if you get into the habit of being quick it is"
271,"just as easy as being slow; easier, I should say; in fact it don't agree"
271,"with my health to be hulking about over a job twice as long as it need"
271,"take. Bless you! I couldn't whistle if I crawled over my work as some"
271,"folks do! You see, I have been about horses ever since I was twelve"
271,"years old, in hunting stables, and racing stables; and being small, ye"
271,"see, I was jockey for several years; but at the Goodwood, ye see, the"
271,"turf was very slippery and my poor Larkspur got a fall, and I broke my"
271,"knee, and so of course I was of no more use there. But I could not live"
271,"without horses, of course I couldn't, so I took to the hotels. And I"
271,"can tell ye it is a downright pleasure to handle an animal like this,"
271,"well-bred, well-mannered, well-cared-for; bless ye! I can tell how a"
271,"horse is treated. Give me the handling of a horse for twenty minutes,"
271,"and I'll tell you what sort of a groom he has had. Look at this one,"
271,"pleasant, quiet, turns about just as you want him, holds up his feet to"
271,"be cleaned out, or anything else you please to wish; then you'll find"
271,"another fidgety, fretty, won't move the right way, or starts across the"
271,"stall, tosses up his head as soon as you come near him, lays his ears,"
271,"and seems afraid of you; or else squares about at you with his heels."
271,"Poor things! I know what sort of treatment they have had. If they are"
271,"timid it makes them start or shy; if they are high-mettled it makes them"
271,"vicious or dangerous; their tempers are mostly made when they are young."
271,"Bless you! they are like children, train 'em up in the way they should"
271,"go, as the good book says, and when they are old they will not depart"
271,"from it, if they have a chance."""
271,""
271,"""I like to hear you talk,"" said James, ""that's the way we lay it down at"
271,"home, at our master's."""
271,""
271,"""Who is your master, young man? if it be a proper question. I should"
271,"judge he is a good one, from what I see."""
271,""
271,"""He is Squire Gordon, of Birtwick Park, the other side the Beacon"
271,"Hills,"" said James."
271,""
271,"""Ah! so, so, I have heard tell of him; fine judge of horses, ain't he?"
271,"the best rider in the county."""
271,""
271,"""I believe he is,"" said James, ""but he rides very little now, since the"
271,"poor young master was killed."""
271,""
271,"""Ah! poor gentleman; I read all about it in the paper at the time. A"
271,"fine horse killed, too, wasn't there?"""
271,""
271,"""Yes,"" said James; ""he was a splendid creature, brother to this one, and"
271,"just like him."""
271,""
271,"""Pity! pity!"" said the old man; ""'twas a bad place to leap, if I"
271,"remember; a thin fence at top, a steep bank down to the stream, wasn't"
271,"it? No chance for a horse to see where he is going. Now, I am for bold"
271,"riding as much as any man, but still there are some leaps that only"
271,"a very knowing old huntsman has any right to take. A man's life and a"
271,"horse's life are worth more than a fox's tail; at least, I should say"
271,"they ought to be."""
271,""
271,"During this time the other man had finished Ginger and had brought our"
271,"corn, and James and the old man left the stable together."
271,""
271,""
271,""
271,""
271,"16 The Fire"
271,""
271,""
271,"Later on in the evening a traveler's horse was brought in by the second"
271,"hostler, and while he was cleaning him a young man with a pipe in his"
271,"mouth lounged into the stable to gossip."
271,""
271,"""I say, Towler,"" said the hostler, ""just run up the ladder into the loft"
271,"and put some hay down into this horse's rack, will you? only lay down"
271,"your pipe."""
271,""
271,"""All right,"" said the other, and went up through the trapdoor; and I"
271,"heard him step across the floor overhead and put down the hay. James"
271,"came in to look at us the last thing, and then the door was locked."
271,""
271,"I cannot say how long I had slept, nor what time in the night it was,"
271,"but I woke up very uncomfortable, though I hardly knew why. I got up;"
271,"the air seemed all thick and choking. I heard Ginger coughing and one"
271,"of the other horses seemed very restless; it was quite dark, and I could"
271,"see nothing, but the stable seemed full of smoke, and I hardly knew how"
271,"to breathe."
271,""
271,"The trapdoor had been left open, and I thought that was the place it"
271,"came through. I listened, and heard a soft rushing sort of noise and a"
271,"low crackling and snapping. I did not know what it was, but there was"
271,"something in the sound so strange that it made me tremble all over. The"
271,"other horses were all awake; some were pulling at their halters, others"
271,"stamping."
271,""
271,"At last I heard steps outside, and the hostler who had put up the"
271,"traveler's horse burst into the stable with a lantern, and began to"
271,"untie the horses, and try to lead them out; but he seemed in such a"
271,"hurry and so frightened himself that he frightened me still more. The"
271,"first horse would not go with him; he tried the second and third, and"
271,"they too would not stir. He came to me next and tried to drag me out of"
271,"the stall by force; of course that was no use. He tried us all by turns"
271,"and then left the stable."
271,""
271,"No doubt we were very foolish, but danger seemed to be all round, and"
271,"there was nobody we knew to trust in, and all was strange and uncertain."
271,"The fresh air that had come in through the open door made it easier to"
271,"breathe, but the rushing sound overhead grew louder, and as I looked"
271,"upward through the bars of my empty rack I saw a red light flickering"
271,"on the wall. Then I heard a cry of ""Fire!"" outside, and the old hostler"
271,"quietly and quickly came in; he got one horse out, and went to another,"
271,"but the flames were playing round the trapdoor, and the roaring overhead"
271,"was dreadful."
271,""
271,"The next thing I heard was James' voice, quiet and cheery, as it always"
271,"was."
271,""
271,"""Come, my beauties, it is time for us to be off, so wake up and come"
271,"along."" I stood nearest the door, so he came to me first, patting me as"
271,"he came in."
271,""
271,"""Come, Beauty, on with your bridle, my boy, we'll soon be out of this"
271,"smother."" It was on in no time; then he took the scarf off his neck, and"
271,"tied it lightly over my eyes, and patting and coaxing he led me out"
271,"of the stable. Safe in the yard, he slipped the scarf off my eyes, and"
271,"shouted, ""Here somebody! take this horse while I go back for the other."""
271,""
271,"A tall, broad man stepped forward and took me, and James darted back"
271,"into the stable. I set up a shrill whinny as I saw him go. Ginger told"
271,"me afterward that whinny was the best thing I could have done for her,"
271,"for had she not heard me outside she would never have had courage to"
271,"come out."
271,""
271,"There was much confusion in the yard; the horses being got out of other"
271,"stables, and the carriages and gigs being pulled out of houses and"
271,"sheds, lest the flames should spread further. On the other side the yard"
271,"windows were thrown up, and people were shouting all sorts of things;"
271,"but I kept my eye fixed on the stable door, where the smoke poured out"
271,"thicker than ever, and I could see flashes of red light; presently I"
271,"heard above all the stir and din a loud, clear voice, which I knew was"
271,"master's:"
271,""
271,"""James Howard! James Howard! Are you there?"" There was no answer, but I"
271,"heard a crash of something falling in the stable, and the next moment"
271,"I gave a loud, joyful neigh, for I saw James coming through the smoke"
271,"leading Ginger with him; she was coughing violently, and he was not able"
271,"to speak."
271,""
271,"""My brave lad!"" said master, laying his hand on his shoulder, ""are you"
271,"hurt?"""
271,""
271,"James shook his head, for he could not yet speak."
271,""
271,"""Ay,"" said the big man who held me; ""he is a brave lad, and no mistake."""
271,""
271,"""And now,"" said master, ""when you have got your breath, James, we'll get"
271,"out of this place as quickly as we can,"" and we were moving toward the"
271,"entry, when from the market-place there came a sound of galloping feet"
271,"and loud rumbling wheels."
271,""
271,"""'Tis the fire-engine! the fire-engine!"" shouted two or three voices,"
271,"""stand back, make way!"" and clattering and thundering over the stones"
271,"two horses dashed into the yard with a heavy engine behind them. The"
271,"firemen leaped to the ground; there was no need to ask where the fire"
271,"was--it was rolling up in a great blaze from the roof."
271,""
271,"We got out as fast as we could into the broad quiet market-place; the"
271,"stars were shining, and except the noise behind us, all was still."
271,"Master led the way to a large hotel on the other side, and as soon as"
271,"the hostler came, he said, ""James, I must now hasten to your mistress;"
271,"I trust the horses entirely to you, order whatever you think is needed,"""
271,"and with that he was gone. The master did not run, but I never saw"
271,"mortal man walk so fast as he did that night."
271,""
271,"There was a dreadful sound before we got into our stalls--the shrieks of"
271,"those poor horses that were left burning to death in the stable--it was"
271,"very terrible! and made both Ginger and me feel very bad. We, however,"
271,"were taken in and well done by."
271,""
271,"The next morning the master came to see how we were and to speak to"
271,"James. I did not hear much, for the hostler was rubbing me down, but"
271,"I could see that James looked very happy, and I thought the master was"
271,"proud of him. Our mistress had been so much alarmed in the night that"
271,"the journey was put off till the afternoon, so James had the morning"
271,"on hand, and went first to the inn to see about our harness and the"
271,"carriage, and then to hear more about the fire. When he came back we"
271,"heard him tell the hostler about it. At first no one could guess how the"
271,"fire had been caused, but at last a man said he saw Dick Towler go into"
271,"the stable with a pipe in his mouth, and when he came out he had not"
271,"one, and went to the tap for another. Then the under hostler said he had"
271,"asked Dick to go up the ladder to put down some hay, but told him to lay"
271,"down his pipe first. Dick denied taking the pipe with him, but no one"
271,"believed him. I remember our John Manly's rule, never to allow a pipe in"
271,"the stable, and thought it ought to be the rule everywhere."
271,""
271,"James said the roof and floor had all fallen in, and that only the black"
271,"walls were standing; the two poor horses that could not be got out were"
271,"buried under the burnt rafters and tiles."
271,""
271,""
271,""
271,""
271,"17 John Manly's Talk"
271,""
271,""
271,"The rest of our journey was very easy, and a little after sunset we"
271,"reached the house of my master's friend. We were taken into a clean,"
271,"snug stable; there was a kind coachman, who made us very comfortable,"
271,"and who seemed to think a good deal of James when he heard about the"
271,"fire."
271,""
271,"""There is one thing quite clear, young man,"" he said, ""your horses know"
271,"who they can trust; it is one of the hardest things in the world to get"
271,"horses out of a stable when there is either fire or flood. I don't know"
271,"why they won't come out, but they won't--not one in twenty."""
271,""
271,"We stopped two or three days at this place and then returned home. All"
271,"went well on the journey; we were glad to be in our own stable again,"
271,"and John was equally glad to see us."
271,""
271,"Before he and James left us for the night James said, ""I wonder who is"
271,"coming in my place."""
271,""
271,"""Little Joe Green at the lodge,"" said John."
271,""
271,"""Little Joe Green! why, he's a child!"""
271,""
271,"""He is fourteen and a half,"" said John."
271,""
271,"""But he is such a little chap!"""
271,""
271,"""Yes, he is small, but he is quick and willing, and kind-hearted, too,"
271,"and then he wishes very much to come, and his father would like it;"
271,"and I know the master would like to give him the chance. He said if I"
271,"thought he would not do he would look out for a bigger boy; but I said I"
271,"was quite agreeable to try him for six weeks."""
271,""
271,"""Six weeks!"" said James; ""why, it will be six months before he can be of"
271,"much use! It will make you a deal of work, John."""
271,""
271,"""Well,"" said John with a laugh, ""work and I are very good friends; I"
271,"never was afraid of work yet."""
271,""
271,"""You are a very good man,"" said James. ""I wish I may ever be like you."""
271,""
271,"""I don't often speak of myself,"" said John, ""but as you are going away"
271,"from us out into the world to shift for yourself I'll just tell you how"
271,"I look on these things. I was just as old as Joseph when my father and"
271,"mother died of the fever within ten days of each other, and left me and"
271,"my cripple sister Nelly alone in the world, without a relation that we"
271,"could look to for help. I was a farmer's boy, not earning enough to keep"
271,"myself, much less both of us, and she must have gone to the workhouse"
271,"but for our mistress (Nelly calls her her angel, and she has good right"
271,"to do so). She went and hired a room for her with old Widow Mallet, and"
271,"she gave her knitting and needlework when she was able to do it; and"
271,"when she was ill she sent her dinners and many nice, comfortable things,"
271,"and was like a mother to her. Then the master he took me into the stable"
271,"under old Norman, the coachman that was then. I had my food at the house"
271,"and my bed in the loft, and a suit of clothes, and three shillings a"
271,"week, so that I could help Nelly. Then there was Norman; he might have"
271,"turned round and said at his age he could not be troubled with a raw boy"
271,"from the plow-tail, but he was like a father to me, and took no end of"
271,"pains with me. When the old man died some years after I stepped into his"
271,"place, and now of course I have top wages, and can lay by for a rainy"
271,"day or a sunny day, as it may happen, and Nelly is as happy as a bird."
271,"So you see, James, I am not the man that should turn up his nose at a"
271,"little boy and vex a good, kind master. No, no! I shall miss you very"
271,"much, James, but we shall pull through, and there's nothing like doing a"
271,"kindness when 'tis put in your way, and I am glad I can do it."""
271,""
271,"""Then,"" said James, ""you don't hold with that saying, 'Everybody look"
271,"after himself, and take care of number one'?"""
271,""
271,"""No, indeed,"" said John, ""where should I and Nelly have been if master"
271,"and mistress and old Norman had only taken care of number one? Why,"
271,"she in the workhouse and I hoeing turnips! Where would Black Beauty and"
271,"Ginger have been if you had only thought of number one? why, roasted to"
271,"death! No, Jim, no! that is a selfish, heathenish saying, whoever uses"
271,"it; and any man who thinks he has nothing to do but take care of number"
271,"one, why, it's a pity but what he had been drowned like a puppy or a"
271,"kitten, before he got his eyes open; that's what I think,"" said John,"
271,"with a very decided jerk of his head."
271,""
271,"James laughed at this; but there was a thickness in his voice when he"
271,"said, ""You have been my best friend except my mother; I hope you won't"
271,"forget me."""
271,""
271,"""No, lad, no!"" said John, ""and if ever I can do you a good turn I hope"
271,"you won't forget me."""
271,""
271,"The next day Joe came to the stables to learn all he could before James"
271,"left. He learned to sweep the stable, to bring in the straw and hay; he"
271,"began to clean the harness, and helped to wash the carriage. As he was"
271,"quite too short to do anything in the way of grooming Ginger and me,"
271,"James taught him upon Merrylegs, for he was to have full charge of"
271,"him, under John. He was a nice little bright fellow, and always came"
271,"whistling to his work."
271,""
271,"Merrylegs was a good deal put out at being ""mauled about,"" as he said,"
271,"""by a boy who knew nothing;"" but toward the end of the second week he"
271,"told me confidentially that he thought the boy would turn out well."
271,""
271,"At last the day came when James had to leave us; cheerful as he always"
271,"was, he looked quite down-hearted that morning."
271,""
271,"""You see,"" he said to John, ""I am leaving a great deal behind; my mother"
271,"and Betsy, and you, and a good master and mistress, and then the horses,"
271,"and my old Merrylegs. At the new place there will not be a soul that I"
271,"shall know. If it were not that I shall get a higher place, and be able"
271,"to help my mother better, I don't think I should have made up my mind to"
271,"it; it is a real pinch, John."""
271,""
271,"""Ay, James, lad, so it is; but I should not think much of you if you"
271,"could leave your home for the first time and not feel it. Cheer up,"
271,"you'll make friends there; and if you get on well, as I am sure you"
271,"will, it will be a fine thing for your mother, and she will be proud"
271,"enough that you have got into such a good place as that."""
271,""
271,"So John cheered him up, but every one was sorry to lose James; as for"
271,"Merrylegs, he pined after him for several days, and went quite off his"
271,"appetite. So John took him out several mornings with a leading rein,"
271,"when he exercised me, and, trotting and galloping by my side, got up the"
271,"little fellow's spirits again, and he was soon all right."
271,""
271,"Joe's father would often come in and give a little help, as he"
271,"understood the work; and Joe took a great deal of pains to learn, and"
271,"John was quite encouraged about him."
271,""
271,""
271,""
271,""
271,"18 Going for the Doctor"
271,""
271,""
271,"One night, a few days after James had left, I had eaten my hay and was"
271,"lying down in my straw fast asleep, when I was suddenly roused by the"
271,"stable bell ringing very loud. I heard the door of John's house open,"
271,"and his feet running up to the hall. He was back again in no time; he"
271,"unlocked the stable door, and came in, calling out, ""Wake up, Beauty!"
271,"You must go well now, if ever you did;"" and almost before I could think"
271,"he had got the saddle on my back and the bridle on my head. He just"
271,"ran round for his coat, and then took me at a quick trot up to the hall"
271,"door. The squire stood there, with a lamp in his hand."
271,""
271,"""Now, John,"" he said, ""ride for your life--that is, for your mistress'"
271,"life; there is not a moment to lose. Give this note to Dr. White; give"
271,"your horse a rest at the inn, and be back as soon as you can."""
271,""
271,"John said, ""Yes, sir,"" and was on my back in a minute. The gardener who"
271,"lived at the lodge had heard the bell ring, and was ready with the gate"
271,"open, and away we went through the park, and through the village, and"
271,"down the hill till we came to the toll-gate. John called very loud and"
271,"thumped upon the door; the man was soon out and flung open the gate."
271,""
271,"""Now,"" said John, ""do you keep the gate open for the doctor; here's the"
271,"money,"" and off he went again."
271,""
271,"There was before us a long piece of level road by the river side; John"
271,"said to me, ""Now, Beauty, do your best,"" and so I did; I wanted no whip"
271,"nor spur, and for two miles I galloped as fast as I could lay my feet to"
271,"the ground; I don't believe that my old grandfather, who won the race"
271,"at Newmarket, could have gone faster. When we came to the bridge John"
271,"pulled me up a little and patted my neck. ""Well done, Beauty! good old"
271,"fellow,"" he said. He would have let me go slower, but my spirit was up,"
271,"and I was off again as fast as before. The air was frosty, the moon was"
271,"bright; it was very pleasant. We came through a village, then through"
271,"a dark wood, then uphill, then downhill, till after eight miles' run we"
271,"came to the town, through the streets and into the market-place. It was"
271,"all quite still except the clatter of my feet on the stones--everybody"
271,"was asleep. The church clock struck three as we drew up at Dr. White's"
271,"door. John rang the bell twice, and then knocked at the door like"
271,"thunder. A window was thrown up, and Dr. White, in his nightcap, put his"
271,"head out and said, ""What do you want?"""
271,""
271,"""Mrs. Gordon is very ill, sir; master wants you to go at once; he thinks"
271,"she will die if you cannot get there. Here is a note."""
271,""
271,"""Wait,"" he said, ""I will come."""
271,""
271,"He shut the window, and was soon at the door."
271,""
271,"""The worst of it is,"" he said, ""that my horse has been out all day and"
271,"is quite done up; my son has just been sent for, and he has taken the"
271,"other. What is to be done? Can I have your horse?"""
271,""
271,"""He has come at a gallop nearly all the way, sir, and I was to give him"
271,"a rest here; but I think my master would not be against it, if you think"
271,"fit, sir."""
271,""
271,"""All right,"" he said; ""I will soon be ready."""
271,""
271,"John stood by me and stroked my neck; I was very hot. The doctor came"
271,"out with his riding-whip."
271,""
271,"""You need not take that, sir,"" said John; ""Black Beauty will go till he"
271,"drops. Take care of him, sir, if you can; I should not like any harm to"
271,"come to him."""
271,""
271,"""No, no, John,"" said the doctor, ""I hope not,"" and in a minute we had"
271,"left John far behind."
271,""
271,"I will not tell about our way back. The doctor was a heavier man than"
271,"John, and not so good a rider; however, I did my very best. The man at"
271,"the toll-gate had it open. When we came to the hill the doctor drew me"
271,"up. ""Now, my good fellow,"" he said, ""take some breath."" I was glad he"
271,"did, for I was nearly spent, but that breathing helped me on, and soon"
271,"we were in the park. Joe was at the lodge gate; my master was at the"
271,"hall door, for he had heard us coming. He spoke not a word; the doctor"
271,"went into the house with him, and Joe led me to the stable. I was glad"
271,"to get home; my legs shook under me, and I could only stand and pant. I"
271,"had not a dry hair on my body, the water ran down my legs, and I steamed"
271,"all over, Joe used to say, like a pot on the fire. Poor Joe! he was"
271,"young and small, and as yet he knew very little, and his father, who"
271,"would have helped him, had been sent to the next village; but I am sure"
271,"he did the very best he knew. He rubbed my legs and my chest, but he did"
271,"not put my warm cloth on me; he thought I was so hot I should not like"
271,"it. Then he gave me a pailful of water to drink; it was cold and very"
271,"good, and I drank it all; then he gave me some hay and some corn, and"
271,"thinking he had done right, he went away. Soon I began to shake and"
271,"tremble, and turned deadly cold; my legs ached, my loins ached, and my"
271,"chest ached, and I felt sore all over. Oh! how I wished for my warm,"
271,"thick cloth, as I stood and trembled. I wished for John, but he had"
271,"eight miles to walk, so I lay down in my straw and tried to go to sleep."
271,"After a long while I heard John at the door; I gave a low moan, for I"
271,"was in great pain. He was at my side in a moment, stooping down by me. I"
271,"could not tell him how I felt, but he seemed to know it all; he covered"
271,"me up with two or three warm cloths, and then ran to the house for some"
271,"hot water; he made me some warm gruel, which I drank, and then I think I"
271,"went to sleep."
271,""
271,"John seemed to be very much put out. I heard him say to himself over and"
271,"over again, ""Stupid boy! stupid boy! no cloth put on, and I dare say the"
271,"water was cold, too; boys are no good;"" but Joe was a good boy, after"
271,"all."
271,""
271,"I was now very ill; a strong inflammation had attacked my lungs, and I"
271,"could not draw my breath without pain. John nursed me night and day; he"
271,"would get up two or three times in the night to come to me. My master,"
271,"too, often came to see me. ""My poor Beauty,"" he said one day, ""my good"
271,"horse, you saved your mistress' life, Beauty; yes, you saved her life."""
271,"I was very glad to hear that, for it seems the doctor had said if we had"
271,"been a little longer it would have been too late. John told my master he"
271,"never saw a horse go so fast in his life. It seemed as if the horse knew"
271,"what was the matter. Of course I did, though John thought not; at least"
271,"I knew as much as this--that John and I must go at the top of our speed,"
271,"and that it was for the sake of the mistress."
271,""
271,""
271,""
271,""
271,"19 Only Ignorance"
271,""
271,""
